Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,876550976,,,,876550976,,389670750,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,414,Kuwait,KWT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,507912608,,,,507912608,,193194445,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,434,Libya,LBY,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,38976120,,,,38976120,,23207423,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,470,Malta,MLT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,55221000,,,,55221000,,35920159,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,512,Oman,OMN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,250194944,,,,250194944,,118050309,,,0
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,554,New Zealand,NZL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,213814112,,,,213814112,,92814587,,,0
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,608,Philippines,PHL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,560933184,,,,560933184,,257693402,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,634,Qatar,QAT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,561870016,,,,561870016,,276547475,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1834487168,,,,1834487168,,734306425,,,0
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2871877632,,,,2871877632,,1210058352,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,4006,,,,4006,,1822,,,0
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1428137472,,,,1428137472,,612844149,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1933462528,,,,1933462528,,922605068,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,736,Fmr Sudan,SDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,223351520,,,,223351520,,100334571,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,10740,,,,10740,,4814,,,0
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2804197888,,,,2804197888,,1247660796,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1065486976,,,,1065486976,,479413494,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,69639528,,,,69639528,,25689087,,,0
H3,2009,2009,2009,6,1,2,Export,458,Malaysia,MYS,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,371494336,,,,371494336,,170542573,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,862,Venezuela,VEN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,220416864,,,,220416864,,69809144,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,887,Yemen,YEM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,204958144,,,,204958144,,67226778,,,0
H3,2009,2009,2009,6,1,1,Import,458,Malaysia,MYS,899,"Areas, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,4,,,,4,,187,,,0
H3,2009,2009,2009,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,9081,,,,9081,,6702,,,6
H3,2009,2009,2009,6,1,1,Import,524,Nepal,NPL,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,9081,,,,9081,,6702,,,6
H3,2010,2010,2010,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,34,,,,34,,47,,,0
H3,2010,2010,2010,6,1,1,Import,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,34,,,,34,,47,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,9195969476,,,,9195969476,,5688221184,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,16510424048,,,,16510424048,,9646130917,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,31,Azerbaijan,AZE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,58639976,,,,58639976,,48124950,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,36,Australia,AUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,283130080,,,,283130080,,164673900,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,36,Australia,AUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,5189686784,,,,5189686784,,3033825209,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,96,Brunei Darussalam,BRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,47232068,,,,47232068,,26907144,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,96,Brunei Darussalam,BRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2292128,,,,2292128,,1367099,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1382041472,,,,1382041472,,796558924,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,170,Colombia,COL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,93873424,,,,93873424,,47405433,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,178,Congo,COG,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,134056576,,,,134056576,,99236592,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,218,Ecuador,ECU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,339414528,,,,339414528,,186270652,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,266,Gabon,GAB,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1041641984,,,,1041641984,,768541487,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,47188064,,,,47188064,,20234088,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,681690496,,,,681690496,,405523100,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,364,Iran,IRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,517458880,,,,517458880,,284732435,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,368,Iraq,IRQ,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,41297876,,,,41297876,,24870034,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,632578496,,,,632578496,,367011929,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1003309888,,,,1003309888,,597094535,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,414,Kuwait,KWT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,416435840,,,,416435840,,233065907,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,434,Libya,LBY,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,338787136,,,,338787136,,269181980,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,59034416,,,,59034416,,28301014,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,554,New Zealand,NZL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,538664640,,,,538664640,,314406288,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,598,Papua New Guinea,PNG,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,71742576,,,,71742576,,39320702,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,608,Philippines,PHL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,946198528,,,,946198528,,552377734,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,634,Qatar,QAT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,160507632,,,,160507632,,95896792,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,643,Russian Federation,RUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,98936304,,,,98936304,,54853345,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2236328704,,,,2236328704,,1239360194,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2320320768,,,,2320320768,,1324387497,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2272,,,,2272,,26719,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,930940800,,,,930940800,,561185694,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1333173504,,,,1333173504,,1044828182,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,297028992,,,,297028992,,176791673,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,736,Fmr Sudan,SDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,81143856,,,,81143856,,48572962,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,757,Switzerland,CHE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,37503280,,,,37503280,,22913603,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2270570496,,,,2270570496,,1334827498,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1239254144,,,,1239254144,,699328046,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,818,Egypt,EGY,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,76005992,,,,76005992,,36898204,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,65454492,,,,65454492,,26814217,,,0
H3,2010,2010,2010,6,1,2,Export,458,Malaysia,MYS,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,146820288,,,,146820288,,90238419,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,862,Venezuela,VEN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,418610176,,,,418610176,,183649443,,,0
H3,2010,2010,2010,6,1,1,Import,458,Malaysia,MYS,887,Yemen,YEM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,127395968,,,,127395968,,84748476,,,0
H3,2010,2010,2010,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,104,,,,104,,81,,,0
H3,2010,2010,2010,6,1,1,Import,524,Nepal,NPL,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,104,,,,104,,81,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,9228518191,,,,9228518191,,7004623184,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,16920003884,,,,16920003884,,13179410375,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,36,Australia,AUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,393818056,,,,393818056,,341347261,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,36,Australia,AUS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3282230016,,,,3282230016,,2502212290,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,96,Brunei Darussalam,BRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,113215024,,,,113215024,,88065556,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,96,Brunei Darussalam,BRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,12741052,,,,12741052,,10239445,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,94354936,,,,94354936,,77761730,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,837204272,,,,837204272,,631369831,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,192,Cuba,CUB,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,36402624,,,,36402624,,19535465,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,266,Gabon,GAB,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,183233640,,,,183233640,,168341495,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,338343616,,,,338343616,,257194108,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,360,Indonesia,IDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1288767712,,,,1288767712,,1030685664,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,364,Iran,IRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,895532000,,,,895532000,,603904725,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2706,,,,2706,,3167,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,392,Japan,JPN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,751345600,,,,751345600,,561278004,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2475,,,,2475,,1401,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1400826464,,,,1400826464,,1124839422,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,414,Kuwait,KWT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,642505416,,,,642505416,,433828147,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,957,,,,957,,1218,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,512,Oman,OMN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1053868992,,,,1053868992,,825585363,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,528,Netherlands,NLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,400,,,,400,,358,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,554,New Zealand,NZL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,118240048,,,,118240048,,112942001,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,554,New Zealand,NZL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,378086064,,,,378086064,,309302312,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,598,Papua New Guinea,PNG,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,23000200,,,,23000200,,23969333,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,608,Philippines,PHL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,758777856,,,,758777856,,636799278,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,634,Qatar,QAT,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,232342000,,,,232342000,,154446276,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2369756544,,,,2369756544,,1665844012,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3889594048,,,,3889594048,,3038362946,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,597,,,,597,,1823,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2505169952,,,,2505169952,,1991958458,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1137401088,,,,1137401088,,1010890910,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,736,Fmr Sudan,SDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,83377496,,,,83377496,,49246776,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,752,Sweden,SWE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,21780,,,,21780,,23984,,,0
H2,2008,2008,2008,6,1,2,Export,458,Malaysia,MYS,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1581040448,,,,1581040448,,1226590556,,,0
H2,2008,2008,2008,6,1,1,Import,458,Malaysia,MYS,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1431832224,,,,1431832224,,1108971163,,,0
